feature	rep	val	estimate	pval	pval_corr
SMC3	Rep 2	P2.5	0.17641155692801377	0	0
CBX5	Rep 2	P97.5	0.17624548391962713	1.99840144432528e-15	2.7103491390711523e-15
ZNF695	Rep 2	estimate	0.17615226155099473	0	0
NFIC	Rep 2	P97.5	0.17604328490519572	0	0
TSHZ1	Rep 2	P97.5	0.17598235996931544	0	0
ZSCAN23	Rep 2	estimate	0.17576766228288077	0	0
ZNF524	Rep 2	estimate	0.17545502289659204	0	0
HOXC5	Rep 2	estimate	0.17544811802709026	8.04908806273374e-10	1.0307014064747368e-9
ZNF837	Rep 2	P97.5	0.17544318826007002	0.0250252497832331	0.027265078769356684
ZNF778	Rep 2	P97.5	0.1754136498357029	0	0
PCGF1	Rep 2	P2.5	0.17539963115437265	0	0
NR5A1	Rep 2	estimate	0.17539765390231923	0	0
THAP11	Rep 2	P97.5	0.17527448523595962	1.26343380202343e-13	1.6743894204235215e-13
ZNF213	Rep 2	P97.5	0.1752742074076759	0	0
PYGO2	Rep 2	P97.5	0.17516830336055628	5.11376161491661e-05	6.031302574530837e-5
NFATC2	Rep 2	P2.5	0.17515924702773863	0	0
ZNF680	Rep 2	P97.5	0.1751184202606104	4.38182126583087e-07	5.407353902514685e-7
NCAPH2	Rep 2	P97.5	0.17507990089857556	0	0
YAP1	Rep 2	P2.5	0.1748226015670082	0	0
ZNF557	Rep 2	estimate	0.17463412940331036	4.49919675469257e-05	5.312823952247752e-5
ARID3B	Rep 2	P97.5	0.17458257671435426	0.00125500164895564	0.0014338721041370402
EHF	Rep 2	estimate	0.17444729737291917	0	0
SPDEF	Rep 2	estimate	0.17436453803853819	0	0
INO80	Rep 2	estimate	0.1741388553322484	0	0
ZNF343	Rep 2	P97.5	0.1741267664113183	0	0
SSRP1	Rep 2	P97.5	0.17397482929739463	0	0
NAB2	Rep 2	P97.5	0.1738885987032252	1.04548614210387e-09	1.3370289703170096e-9
OVOL3	Rep 2	estimate	0.17373063411750025	0	0
TAF3	Rep 2	estimate	0.17365263662873953	0	0
BRD4	Rep 2	estimate	0.17359754207031622	0	0
BCLAF1	Rep 2	P2.5	0.17359466625058112	0	0
NR2F1	Rep 2	P97.5	0.1734951365376781	0	0
MEF2C	Rep 2	estimate	0.1734114330916946	3.10862446895044e-15	4.204531860610607e-15
HDAC8	Rep 2	P97.5	0.173365700111149	0	0
TRIM22	Rep 2	estimate	0.17324621308163896	0	0
ZNF714	Rep 2	P97.5	0.17322138352913158	0.088385118576215	0.09411201610815118
RXRA	Rep 2	P2.5	0.1732166291524323	0	0
HIF3A	Rep 2	P97.5	0.17319989893417614	0	0
SKIL	Rep 2	P2.5	0.17316008728376264	0	0
EZH2	Rep 2	P2.5	0.17309219746287113	0	0
ZNF791	Rep 2	P97.5	0.1730247777199281	0.905686951658526	0.9084510013583996
ARID4A	Rep 2	estimate	0.17274298182833125	0	0
ZNF274	Rep 2	estimate	0.17270622399425567	0	0
ZNF320	Rep 2	P97.5	0.17263201586511806	2.2841728508638e-11	2.959519620173067e-11
TOP1	Rep 2	P2.5	0.1725622289547588	0	0
CTCFL	Rep 2	P2.5	0.17250307829084774	0	0
PLAG1	Rep 2	estimate	0.1723359673584431	0	0
ZNF2	Rep 2	estimate	0.17226393663171607	0	0
SAP30	Rep 2	P2.5	0.17223935912650226	0	0
PHF20	Rep 2	P2.5	0.17222713563440736	0	0
ZC3H11A	Rep 2	estimate	0.17219798084382254	0	0
PAF1	Rep 2	P97.5	0.1721831907923847	0	0
BRF1	Rep 2	P97.5	0.1719666953760349	0	0
MLLT1	Rep 2	estimate	0.17192836479538612	0	0
STAT3	Rep 2	P2.5	0.1718793991069406	0	0
WDHD1	Rep 2	P2.5	0.17185815398341067	0	0
ZNF394	Rep 2	estimate	0.1718155656136569	0	0
MAML1	Rep 2	P2.5	0.1717919563669367	0	0
ZBTB44	Rep 2	P97.5	0.1717005562159604	0	0
GTF3C5	Rep 2	estimate	0.1714765595198429	3.28612692612751e-11	4.2521274923382194e-11
NR2C1	Rep 2	estimate	0.17144392714685244	0	0
ZNF263	Rep 2	P2.5	0.17141001176477388	0	0
ZNF550	Rep 2	estimate	0.17140075808046065	0	0
ZNF711	Rep 2	P2.5	0.17136104348448963	0	0
ISL1	Rep 2	P97.5	0.17133432907052482	0	0
CBX3	Rep 2	estimate	0.17103383818764425	0	0
ZNF800	Rep 2	estimate	0.17099930947922692	0	0
KLF14	Rep 2	estimate	0.17094893448585896	0	0
ZNF750	Rep 2	P97.5	0.17065583388211766	0	0
SFMBT1	Rep 2	P97.5	0.1706032314133824	0	0
CCAR2	Rep 2	P97.5	0.17058346989200154	0	0
ELF3	Rep 2	P97.5	0.17055426253908856	0	0
BICRA	Rep 2	P2.5	0.1704432417110207	0	0
SS18	Rep 2	estimate	0.17042820952796206	0	0
ZNF558	Rep 2	P97.5	0.1703363697263814	0	0
UBTF	Rep 2	estimate	0.1703031862884129	0	0
FUS	Rep 2	estimate	0.17028691930419726	0	0
ZNF391	Rep 2	P2.5	0.17016256298937923	0	0
ZNF572	Rep 2	P97.5	0.17011196019550295	0	0
HES1	Rep 2	P97.5	0.16996438086406893	2.27660112983585e-11	2.953590413181778e-11
ZBTB7A	Rep 2	P2.5	0.16987884612597032	0	0
ZSCAN30	Rep 2	P97.5	0.1698343099588176	0	0
KAT8	Rep 2	estimate	0.16981767186009258	5.77269998547347e-05	6.792222178611986e-5
ZNF768	Rep 2	P97.5	0.16973641001192452	0.00219100434411135	0.0024802873516576213
SUPT6H	Rep 2	estimate	0.16968684358417174	0	0
REPIN1	Rep 2	P97.5	0.169675158186497	0	0
HNF1A	Rep 2	P97.5	0.16964304808706582	2.22044604925031e-15	3.0073623689022097e-15
ZNF547	Rep 2	P97.5	0.16964020483730427	1.93178806284777e-14	2.5844545861165582e-14
ZNF737	Rep 2	P97.5	0.169625104419884	0	0
ZNF318	Rep 2	estimate	0.16950715148754097	0	0
PATZ1	Rep 2	estimate	0.16912849009218422	0	0
SP7	Rep 2	P2.5	0.1687912969242597	0	0
ZNF189	Rep 2	P2.5	0.1687777908049142	0	0
MEF2B	Rep 2	P2.5	0.16866321638071236	0	0
E2F5	Rep 2	estimate	0.16851753854300094	2.22044604925031e-16	3.023977630608852e-16
SMC1A-B	Rep 2	P97.5	0.16825362655710255	0	0
ONECUT1	Rep 2	estimate	0.16811975347805885	0	0
ZNF329	Rep 2	P97.5	0.16803658957640305	0.00469522341264761	0.005242910854893026
TERF1	Rep 2	estimate	0.16803203353884538	0	0
KDM6B	Rep 2	estimate	0.16767527379095432	0	0
ZNF554	Rep 2	estimate	0.1676321639835456	0	0
FANCL	Rep 2	P2.5	0.16756390250314954	0	0
GRHL2	Rep 2	P2.5	0.16750898697491765	0	0
GATAD2B	Rep 2	P97.5	0.167472593627914	0	0
KLF7	Rep 2	estimate	0.1673031356585808	0	0
DMAP1	Rep 2	estimate	0.1672261556727712	0	0
ZFP69B	Rep 2	P2.5	0.16713558093111186	0	0
GLIS2	Rep 2	P97.5	0.16710499940258997	0	0
TFAP2C	Rep 2	estimate	0.16705772822827772	0	0
NCOR2	Rep 2	P2.5	0.16701425662872782	0	0
RBM22	Rep 2	P2.5	0.16694642865019724	0	0
ESR1	Rep 2	P97.5	0.16693841438640125	0	0
TP63	Rep 2	estimate	0.1668579217978813	0	0
ZNF548	Rep 2	P97.5	0.166775100509628	0.152077637561072	0.1595197347183159
YY1AP1	Rep 2	P2.5	0.16677449122422047	0	0
U2AF2	Rep 2	P2.5	0.16666847794281062	0	0
STAG2	Rep 2	P97.5	0.16655991960594466	0	0
CBFA2T3	Rep 2	estimate	0.1665199150089276	0	0
CEBPG	Rep 2	estimate	0.16645796104145585	0	0
FOXA1	Rep 2	P2.5	0.16632775736704236	0	0
ZKSCAN5	Rep 2	P97.5	0.16620177421435564	5.29018040484885e-07	6.503887629901459e-7
ZBTB5	Rep 2	P97.5	0.16618740914329236	1.25214627133552e-05	1.4983206596320653e-5
HNRNPK	Rep 2	estimate	0.16596022165948643	0	0
HNRNPC	Rep 2	P2.5	0.1659578420582602	0	0
NFRKB	Rep 2	P2.5	0.16582909352891137	0	0
ZNF83	Rep 2	P97.5	0.16578630603422476	0.00291974242019744	0.0032891707156153314
ZNF598	Rep 2	estimate	0.1657428254785916	0	0
ZMYND11	Rep 2	P2.5	0.16567802797644024	0	0
HSF2	Rep 2	P2.5	0.16561969756003067	0	0
ZNF565	Rep 2	P97.5	0.16557608428563836	0.0283251741009813	0.03075839390260749
ZNF37A	Rep 2	P97.5	0.16511630824028328	0.126645298510957	0.1336962144880124
VEZF1	Rep 2	estimate	0.165079327821283	0	0
ZNF341	Rep 2	P97.5	0.1649641555415382	0	0
SOX21	Rep 2	P97.5	0.16482386723720743	0.0349814328854103	0.03790295914836768
NRL	Rep 2	estimate	0.16469843055151367	0	0
ZNF134	Rep 2	P97.5	0.1646556410971988	2.74821860690722e-06	3.3207641500128853e-6
ZBTB2	Rep 2	P2.5	0.16457195042069217	0	0
ZNF319	Rep 2	P97.5	0.16436566066878497	0.0521742645395225	0.056100136135189896
T	Rep 2	estimate	0.16420732541602812	0	0
HNF4G	Rep 2	estimate	0.16397259239614326	0	0
ZBTB16	Rep 2	P2.5	0.16390648054377893	0	0
WDR5	Rep 2	P2.5	0.1637486112752046	0	0
EBF3	Rep 2	P2.5	0.16363825103440405	0	0
TCF7	Rep 2	P97.5	0.16357619620904132	0	0
NCOA3	Rep 2	estimate	0.1635570256189513	0	0
ZSCAN31	Rep 2	estimate	0.16351135103480793	1.24877885809838e-12	1.6417279387799983e-12
EVI1	Rep 2	P97.5	0.1634331792174262	0	0
ETV2	Rep 2	P97.5	0.16326302942900267	8.72635297355373e-14	1.158032844135125e-13
HIVEP1	Rep 2	P2.5	0.16317182979088865	0	0
CREB5	Rep 2	estimate	0.16314175589928281	0	0
SNAI2	Rep 2	P2.5	0.1631377085582222	0	0
ZNF280A	Rep 2	P97.5	0.16312298514095702	2.22044604925031e-16	3.023977630608852e-16
PAX3-FOXO1	Rep 2	P2.5	0.16307389757870874	0	0
NOTCH3	Rep 2	P97.5	0.16303461709090178	5.08460828996249e-10	6.527895538936217e-10
SRC	Rep 2	P97.5	0.16297301764987218	0.00012319611867917	1.4409415541834081e-4
NR4A1	Rep 2	P2.5	0.16237187218104868	0	0
NR1H2	Rep 2	P2.5	0.1622462540620878	0	0
NUTM1	Rep 2	P97.5	0.16221939879071637	0	0
ZNF816	Rep 2	P97.5	0.16203221636825849	0.0108477327275216	0.011964054216259838
SREBP2	Rep 2	estimate	0.1619027148776117	0	0
HHEX	Rep 2	estimate	0.16184557433482216	5.24136753783377e-05	6.174418628798211e-5
WT1	Rep 2	estimate	0.16173155167984798	0	0
NCOA1	Rep 2	P2.5	0.16172376714685655	0	0
ZBTB40	Rep 2	P2.5	0.16154460429661188	0	0
ZNF395	Rep 2	estimate	0.16146941817136137	5.47473177903157e-12	7.1592646341182096e-12
ZBTB48	Rep 2	P97.5	0.16145627845268407	0	0
SS18-SSX	Rep 2	P97.5	0.16122022163722297	0	0
ZNF101	Rep 2	P2.5	0.16117338440348725	0	0
SMARCB1	Rep 2	P2.5	0.1610983934343166	0	0
GLIS1	Rep 2	P2.5	0.1610979651601865	0	0
ID3	Rep 2	P97.5	0.16101482593104535	0	0
ZNF24	Rep 2	P2.5	0.16087509701443348	0	0
RELB	Rep 2	P2.5	0.1607984428952019	0	0
DIDO1	Rep 2	P2.5	0.1607380811002865	0	0
RUNX1-RUNX1T1	Rep 2	estimate	0.1606659391913705	0	0
TRIM28	Rep 2	estimate	0.1604464824354273	0	0
GFI1	Rep 2	estimate	0.1600371593895466	0	0
HEXIM1	Rep 2	estimate	0.16000923028617026	0	0
ZBTB1	Rep 2	P2.5	0.15991262211839669	0	0
HDAC2	Rep 2	P2.5	0.1599061875749277	0	0
SMARCA4	Rep 2	estimate	0.15985699854424026	0	0
SNIP1	Rep 2	P97.5	0.15953698349338272	8.84376889498384e-08	1.1065934175703128e-7
AFF1	Rep 2	estimate	0.15942228299155198	0	0
AHRR	Rep 2	estimate	0.15937655148497054	2.49077158898103e-08	3.1405380904543465e-8
ZSCAN5A	Rep 2	P97.5	0.15936200535714984	0	0
HNRNPH1	Rep 2	P2.5	0.15923180744170468	0	0
MED1	Rep 2	P2.5	0.15909124914956327	0	0
ZSCAN2	Rep 2	P97.5	0.1589691564001757	0.017811147582518	0.01955656070864449
ZEB2	Rep 2	P2.5	0.15889296536153003	0	0
ZNF528	Rep 2	estimate	0.15855970213503726	0	0
ZNF146	Rep 2	P97.5	0.158426840755154	0	0
AR	Rep 2	P2.5	0.15839884269896112	0	0
KDM4C	Rep 2	P2.5	0.15827926526673347	0	0
KMT2C	Rep 2	estimate	0.15800102847840325	0	0
ZBTB20	Rep 2	estimate	0.15793323898640402	0	0
HLF	Rep 2	estimate	0.15793084488365228	0	0
ZMYM2	Rep 2	estimate	0.15788539441840735	0.000169344101208946	1.973679477447052e-4
NR2F2	Rep 2	P2.5	0.15769916020242158	0	0
HAND2	Rep 2	P2.5	0.15760100121588075	0	0
MECOM	Rep 2	P2.5	0.1575029088649909	0	0
ZC3H8	Rep 2	P2.5	0.15718707025469375	0	0
ZFX	Rep 2	estimate	0.1569990361551427	0	0
ZNF140	Rep 2	estimate	0.15698781354353383	7.43893474597357e-07	9.111539949726632e-7
RBM14	Rep 2	estimate	0.15698278536962926	0	0
BRD1	Rep 2	P97.5	0.15694103542974747	0	0
RAD21	Rep 2	estimate	0.15689479828534833	0	0
ZIC2	Rep 2	P2.5	0.15675269231140943	0	0
PHF21A	Rep 2	P2.5	0.1566622459989523	0	0
KMT2A	Rep 2	P2.5	0.15665864143859637	0	0
ZNF577	Rep 2	estimate	0.15653536850709163	0	0
ZBTB8A	Rep 2	P2.5	0.15647230363879466	0	0
LMO2	Rep 2	estimate	0.1563957046099771	0	0
KLF3	Rep 2	estimate	0.15636864518600246	0	0
SMC1	Rep 2	P2.5	0.15633951507720473	0	0
SIRT6	Rep 2	P97.5	0.15625906579368148	0	0
ZNF331	Rep 2	P97.5	0.15612206308797902	0.12418664227099	0.131241188938045
OVOL1	Rep 2	P2.5	0.15600575953996956	0	0
ZNF645	Rep 2	P97.5	0.1559839434437593	0.000124248657310755	1.4515305226114251e-4
ETV6	Rep 2	P97.5	0.15591803369372942	0	0
ZNF626	Rep 2	P97.5	0.15591144832769296	0.00609761659003194	0.0068011877350356255
ZNF883	Rep 2	P2.5	0.15580748520774365	0	0
POU2AF1	Rep 2	P97.5	0.15575293846025126	0.000505282995641343	5.820198991850048e-4
PTBP1	Rep 2	P2.5	0.15553065324869547	0	0
ZNF519	Rep 2	P97.5	0.1555053927843791	0	0
SREBF2	Rep 2	P2.5	0.15548847549083933	0	0
PAX7	Rep 2	estimate	0.15527080572770674	9.25481050639831e-06	1.1128345316230167e-5
ERF	Rep 2	P2.5	0.15523013648877187	0	0
SMAD3-EPAS1	Rep 2	P2.5	0.15521422116513722	0	0
RYBP	Rep 2	P2.5	0.15515783648693646	0	0
EOMES	Rep 2	P97.5	0.15497422738577493	0.042503440564414	0.045952184645298495
LCORL	Rep 2	estimate	0.15496146237609176	7.10515091206787e-09	9.01631763101534e-9
STAT5A	Rep 2	P2.5	0.15488002827675354	0	0
TFAP2A	Rep 2	estimate	0.15471258939220944	0	0
ZSCAN21	Rep 2	P97.5	0.15432414224952415	0	0
ZNF10	Rep 2	P97.5	0.15425377160769446	0	0
ZNF579	Rep 2	P97.5	0.1542164317151564	0	0
ETV1	Rep 2	P2.5	0.15419027496652743	0	0
TBX5	Rep 2	P97.5	0.15414680499224	0	0
ZNF222	Rep 2	estimate	0.15404283370220712	0.000620816276213132	7.134322241796598e-4
GSPT2	Rep 2	P2.5	0.15393129167519193	0	0
TWIST1	Rep 2	P2.5	0.15371343799009676	0	0
RAD51	Rep 2	estimate	0.15368133267365244	0	0
IKZF3	Rep 2	P97.5	0.15361213814180483	0	0
FEZF1	Rep 2	P2.5	0.15348877746500275	0	0
MYC	Rep 2	P2.5	0.153467494846236	0	0
ZNF407	Rep 2	P97.5	0.15345065149859702	0	0
ZNF133	Rep 2	P97.5	0.1529929808592681	0.0036226017949772	0.0040497566551559155
GLI4	Rep 2	estimate	0.15294411390272267	0	0
NFIC	Rep 2	estimate	0.15255270258441	0	0
MEIS1	Rep 2	P97.5	0.15244824775454804	7.84432518941003e-11	1.0110463577461816e-10
OSR2	Rep 2	P97.5	0.1524336179595588	0	0
SRSF7	Rep 2	P2.5	0.15234091476410525	0	0
ZNF169	Rep 2	estimate	0.1522589901252422	0.000361359648639814	4.1868462227832745e-4
ZNF524	Rep 2	P2.5	0.15137504265128165	0	0
SPDEF	Rep 2	P2.5	0.15127780387826228	0	0
MED25	Rep 2	P2.5	0.15121680023615905	0	0
NCAPH2	Rep 2	estimate	0.15116182592533814	0	0
ZNF770	Rep 2	P97.5	0.15113650046991528	0	0
INO80	Rep 2	P2.5	0.15112475623147975	0	0
ZNF674	Rep 2	P97.5	0.15100126494155464	6.38825512266905e-07	7.83435267531304e-7
USP7	Rep 2	estimate	0.1509398457849513	1.33670852164869e-13	1.7691202716048414e-13
EHF	Rep 2	P2.5	0.15091388341999393	0	0
TFEB	Rep 2	P97.5	0.15089077345674004	1.94546413894159e-05	2.319501379681265e-5
TAF3	Rep 2	P2.5	0.15082173798248294	0	0
SOX8	Rep 2	estimate	0.15068279518497105	0	0
ZSCAN18	Rep 2	P97.5	0.15062451734958404	1.87178193522541e-06	2.2756806265502566e-6
CBX2	Rep 2	P2.5	0.15062205365712406	0	0
NR2F1	Rep 2	estimate	0.15059827455642563	0	0
DPF1	Rep 2	P2.5	0.150576420339787	0	0
ZNF507	Rep 2	P97.5	0.15056334657699608	5.27052845811227e-10	6.75779071482275e-10
TRIM22	Rep 2	P2.5	0.15039673859447053	0	0
HOMEZ	Rep 2	estimate	0.1503714658415653	0.000368806735443039	4.268115506418269e-4
HIF3A	Rep 2	estimate	0.15023696473388642	0	0
ARID4A	Rep 2	P2.5	0.15001533336078574	0	0
TERF2	Rep 2	P2.5	0.1496622941486126	0	0
ZNF362	Rep 2	P97.5	0.1496258057658406	2.22044604925031e-16	3.023977630608852e-16
ZNF2	Rep 2	P2.5	0.14960495195344375	0	0
ZNF274	Rep 2	P2.5	0.14956698941215782	0	0
PLAG1	Rep 2	P2.5	0.14943251568530358	0	0
HMBOX1	Rep 2	P2.5	0.1493807864936746	0	0
PAF1	Rep 2	estimate	0.14903001484751494	0	0
ZNF397	Rep 2	estimate	0.14899866342003074	2.13184085051665e-07	2.650687362685271e-7
MLLT1	Rep 2	P2.5	0.1489438894412161	0	0
ZNF394	Rep 2	P2.5	0.14866504118878365	0	0
ZNF213	Rep 2	estimate	0.1485217778586283	0	0
PBX2	Rep 2	P2.5	0.1484775688064517	0	0
ZNF550	Rep 2	P2.5	0.1484704584295296	0	0
DAXX	Rep 2	P97.5	0.1484309821255168	0	0
HDAC8	Rep 2	estimate	0.148334651879984	0	0
SFPQ	Rep 2	P2.5	0.14823991324348965	0	0
TASOR	Rep 2	P2.5	0.14797797380199804	1.16355713952743e-08	1.472743696500697e-8
ZNF239	Rep 2	P97.5	0.1478851672987993	1.55431223447522e-15	2.1109529796040857e-15
ELF3	Rep 2	estimate	0.14761485819243386	0	0
SS18	Rep 2	P2.5	0.14754561562379162	0	0
ZNF800	Rep 2	P2.5	0.14742966327908003	0	0
PRDM4	Rep 2	P97.5	0.1473108852109383	0	0
BRD4	Rep 2	P2.5	0.14717767276333132	0	0
UBTF	Rep 2	P2.5	0.14715076160674456	0	0
ZNF282	Rep 2	P97.5	0.14708149263991038	0	0
ZSCAN30	Rep 2	estimate	0.14671019895540555	0	0
BACH2	Rep 2	P97.5	0.14665244676249253	4.39062159962589e-08	5.507828113525605e-8
TCF21	Rep 2	P97.5	0.1465833328410576	0	0
ZIC5	Rep 2	P97.5	0.14637177415275138	0	0
PATZ1	Rep 2	P2.5	0.1461677983915272	0	0
CHD1	Rep 2	P97.5	0.14612707373912373	0	0
ZNF30	Rep 2	P2.5	0.14605685670789767	0	0
ZNF184	Rep 2	P97.5	0.1460377318379095	0	0
ZNF572	Rep 2	estimate	0.14600661282965424	0	0
PARP1	Rep 2	P97.5	0.14598545579551622	0	0
KLF14	Rep 2	P2.5	0.1459841651783784	0	0
SUPT6H	Rep 2	P2.5	0.14560650590973226	0	0
CHD4	Rep 2	P97.5	0.14545268269951567	0	0
GTF3C2	Rep 2	P97.5	0.1454337208874153	0	0
NR2C1	Rep 2	P2.5	0.14533752092091787	0	0
ZNF90	Rep 2	P97.5	0.1453110836945782	0.00824718458253071	0.009136768537500313
NKX2-5	Rep 2	estimate	0.1452492436339548	0	0
TEAD1	Rep 2	P97.5	0.1452489856955264	0	0
ZNF750	Rep 2	estimate	0.1449551782942357	0	0
ZBED2	Rep 2	P2.5	0.14487355278031536	0	0
ZNF449	Rep 2	P97.5	0.14476530924148362	0	0
CCAR2	Rep 2	estimate	0.14475814174360133	0	0
ZBTB44	Rep 2	estimate	0.14474866451486149	0	0
ZNF785	Rep 2	P97.5	0.14470288465167302	2.22044604925031e-16	3.023977630608852e-16
TBX18	Rep 2	P97.5	0.14463667352233375	9.27258270166931e-13	1.225571922767552e-12
KDM6B	Rep 2	P2.5	0.14461917044058378	0	0
DMAP1	Rep 2	P2.5	0.14461176988258087	0	0
SPIB	Rep 2	P97.5	0.14441604723161525	0	0
GATAD2B	Rep 2	estimate	0.14440150764204188	0	0
FUS	Rep 2	P2.5	0.14421077473411756	0	0
ZNF436	Rep 2	estimate	0.1441904611548222	0.00054433903056994	6.262757107840854e-4
ZBTB18	Rep 2	P97.5	0.1441458206186405	0.0426946675262052	0.04610837040617562
ZBTB6	Rep 2	P97.5	0.1441171171723588	0	0
ZNF707	Rep 2	estimate	0.14397918724565809	0.00335554438885177	0.003764012249610748
GLIS2	Rep 2	estimate	0.14371030970420048	0	0
STAG2	Rep 2	estimate	0.14362662508669521	0	0
TFAP2C	Rep 2	P2.5	0.14355246141892009	0	0
SSRP1	Rep 2	estimate	0.1433223947718906	0	0
ICE2	Rep 2	estimate	0.14318925416298886	0.000346670870732479	4.021382100496762e-4
TP63	Rep 2	P2.5	0.1430007560787932	0	0
ZNF623	Rep 2	estimate	0.14289492535603643	0	0
ZNF598	Rep 2	P2.5	0.14284405956635615	0	0
ZNF280D	Rep 2	estimate	0.14277875479730617	0	0
SFMBT1	Rep 2	estimate	0.14275339502537307	0	0
ZBTB24	Rep 2	P97.5	0.14272380046007951	2.28705943072782e-14	3.051475776316147e-14
HNRNPK	Rep 2	P2.5	0.14266674004084787	0	0
ZNF554	Rep 2	P2.5	0.14243457434456772	0	0
IKZF1	Rep 2	P97.5	0.14242977208453086	0	0
CREB3	Rep 2	P97.5	0.14242301121119882	3.72694690664588e-08	4.6931924009614766e-8
ZNF341	Rep 2	estimate	0.14212546351051392	0	0
NR5A1	Rep 2	P2.5	0.1420180423281313	0	0
VEZF1	Rep 2	P2.5	0.14187234348773836	0	0
NCOA6	Rep 2	P2.5	0.14156177416039104	0	0
ZNF589	Rep 2	estimate	0.1415551336384587	6.62652066552027e-09	8.419780123972926e-9
ZSCAN23	Rep 2	P2.5	0.14151573066239598	0	0
KLF7	Rep 2	P2.5	0.14147356649711265	0	0
SAFB2	Rep 2	P2.5	0.14137260995785267	2.22044604925031e-16	3.023977630608852e-16
NFIA	Rep 2	P97.5	0.1410759709141372	1.85779109429518e-07	2.3128560845644544e-7
SALL2	Rep 2	P97.5	0.14073856089690046	3.91194254767413e-09	4.9834306873471466e-9
ESR1	Rep 2	estimate	0.14072189639041857	0	0
ZNF441	Rep 2	estimate	0.14055473184116027	0	0
CSNK2A1	Rep 2	P97.5	0.14049719778042116	0	0
NR5A2	Rep 2	P97.5	0.1404146128447803	3.99680288865056e-15	5.383671650559366e-15
ZNF549	Rep 2	P97.5	0.14033509142619613	4.89656543312122e-07	6.03501689632191e-7
ARID1B	Rep 2	P97.5	0.14007189776720763	0	0
HINFP	Rep 2	estimate	0.14004169924517912	2.17229467880387e-06	2.6345418859786116e-6
ZSCAN16	Rep 2	P97.5	0.13979896004468031	1.2161383011744e-12	1.6009510880613551e-12
FOXJ2	Rep 2	P97.5	0.13979273459779284	0.940686558061906	0.942598522610812
FOXO1-PAX3	Rep 2	P97.5	0.13976481052955825	2.1538326677728e-14	2.877613835262852e-14
MSX2	Rep 2	estimate	0.13958509311971584	0	0
TRPS1	Rep 2	P97.5	0.13951000896911364	0	0
CBFA2T3	Rep 2	P2.5	0.13876583689339517	0	0
TSHZ1	Rep 2	estimate	0.1386741995279866	0	0
TCF7	Rep 2	estimate	0.13862661600291243	0	0
NRL	Rep 2	P2.5	0.13862103036365397	0	0
SMARCA2	Rep 2	P97.5	0.13838483054014697	6.9200201124886e-12	9.025317236658413e-12
ZNF778	Rep 2	estimate	0.13836440663720842	0	0
ZNF513	Rep 2	P97.5	0.13830324076828712	1.22716725670102e-10	1.5796173826464863e-10
WT1	Rep 2	P2.5	0.13826253087751558	0	0
CHAMP1	Rep 2	P2.5	0.13812978864653436	0	0
ZBTB48	Rep 2	estimate	0.13783954267837775	0	0
ZIM3	Rep 2	P97.5	0.13771889672353532	0.401432395018736	0.4127344541068545
HNF4G	Rep 2	P2.5	0.13765440980898136	0	0
CARM1	Rep 2	P97.5	0.1376508445924835	1.77931256395425e-08	2.2492335744344742e-8
OVOL3	Rep 2	P2.5	0.13751818203893287	0	0
EVI1	Rep 2	estimate	0.13741320896186546	0	0
SREBP2	Rep 2	P2.5	0.1374108003071105	0	0
JMJD6	Rep 2	estimate	0.1373902771386615	0	0
TRIM28	Rep 2	P2.5	0.13735876570497133	0	0
ONECUT1	Rep 2	P2.5	0.13703234253103128	0	0
ZNF23	Rep 2	estimate	0.13690174894996374	0.00268291735481441	0.0030301907352199373
HEXIM1	Rep 2	P2.5	0.1368463312151829	0	0
ZNF675	Rep 2	P97.5	0.136790173897409	0.0257656802744051	0.028040795530423174
SHOX2	Rep 2	P97.5	0.13662630510821983	1.3503065332543e-09	1.724614302835152e-9
CBX3	Rep 2	P2.5	0.13660860829190516	0	0
ISL1	Rep 2	estimate	0.13651425230534317	0	0
ID3	Rep 2	estimate	0.13639077119175103	0	0
SS18-SSX	Rep 2	estimate	0.13622325902272514	0	0
AFF1	Rep 2	P2.5	0.1361749731126551	0	0
SATB1	Rep 2	estimate	0.13612504235584097	0	0
ZNF737	Rep 2	estimate	0.1359332196822473	0	0
THAP11	Rep 2	estimate	0.13535582997989234	1.26343380202343e-13	1.6743894204235215e-13
TERF1	Rep 2	P2.5	0.13526859057038182	0	0
ZNF558	Rep 2	estimate	0.13523830811668702	0	0
ZNF121	Rep 2	P97.5	0.1351090720255335	0	0
ZNF528	Rep 2	P2.5	0.1350738619203035	0	0
ZBTB20	Rep 2	P2.5	0.1347672465237365	0	0
ZNF695	Rep 2	P2.5	0.13464817366705273	0	0
SMC1A-B	Rep 2	estimate	0.13460825663310466	0	0
CBX5	Rep 2	estimate	0.13459770496568046	1.99840144432528e-15	2.7103491390711523e-15
ZNF583	Rep 2	P97.5	0.13446610567257922	1.70974345792274e-14	2.2936150333494185e-14
ZNF830	Rep 2	P97.5	0.13436061283587658	0.0196317371035035	0.021483787773645364
ZBTB10	Rep 2	P97.5	0.1342348485238489	0	0
ZNF467	Rep 2	P97.5	0.13409821315055864	0	0
T	Rep 2	P2.5	0.13405783563674686	0	0
ZNF281	Rep 2	P97.5	0.13395902244042937	0	0
BRD1	Rep 2	estimate	0.13388603057726417	0	0
MAFG	Rep 2	P97.5	0.13367035717930548	3.21650289811792e-05	3.8118652133945576e-5
